miRNA_normalized_dat_mean_centered_w_fam_names_14072020.txt,miRNA_family	protein_normalized_dat_mean_centered_14072020.txt,entrezs
mir-411-5p.2	3696
mir-411-5p.2	91860
mir-411-5p.2	392617
mir-411-5p.2	4148
mir-411-5p.2	7461
mir-411-5p.2	80034
mir-411-5p.2	55534
mir-411-5p.2	7048
mir-411-5p.2	1184
mir-411-5p.2	131566
mir-411-5p.2	57589
mir-411-5p.2	57561
mir-411-5p.2	10645
mir-411-5p.2	23112
mir-411-5p.2	54737
mir-411-5p.2	5216
mir-411-5p.2	5213
mir-411-5p.2	9342
mir-411-5p.2	51304
mir-411-5p.2	10138
mir-411-5p.2	730094
mir-411-5p.2	5007
mir-411-5p.2	57459
mir-411-5p.2	81848
mir-411-5p.2	727910
mir-411-5p.2	9720
mir-411-5p.2	6532
mir-411-5p.2	23659
mir-411-5p.2	2342
mir-411-5p.2	57685
mir-411-5p.2	2526
mir-411-5p.2	54926
mir-411-5p.2	7321
mir-411-5p.2	154215
mir-411-5p.2	64855
mir-411-5p.2	160760
mir-411-5p.2	28996
mir-411-5p.2	84133
mir-411-5p.2	6320
mir-411-5p.2	5903
mir-411-5p.2	23172
mir-411-5p.2	23500
mir-411-5p.2	55284
mir-411-5p.2	4214
mir-411-5p.2	79966
mir-411-5p.2	7704
mir-411-5p.2	403341
mir-411-5p.2	10658
mir-411-5p.2	753
mir-411-5p.2	84669
mir-411-5p.2	29761
mir-411-5p.2	55664
mir-411-5p.2	23394
mir-411-5p.2	51066
mir-411-5p.2	63877
mir-411-5p.2	64224
mir-411-5p.2	1500
mir-411-5p.2	2123
mir-411-5p.2	9926
mir-411-5p.2	54328
mir-411-5p.2	55004
mir-411-5p.2	9117
mir-411-5p.2	388
mir-411-5p.2	114805
mir-411-5p.2	221749
mir-411-5p.2	3418
mir-411-5p.2	10150
mir-411-5p.2	80070
mir-411-5p.2	51700
mir-411-5p.2	3705
mir-582-5p	160760
mir-582-5p	64895
mir-582-5p	5316
mir-582-5p	26065
mir-582-5p	149986
mir-582-5p	10787
mir-582-5p	55818
mir-582-5p	29994
mir-582-5p	81839
mir-582-5p	57216
mir-582-5p	51608
mir-582-5p	26575
mir-582-5p	7849
mir-582-5p	100505385
mir-582-5p	285753
mir-582-5p	28996
mir-582-5p	84133
mir-582-5p	5208
mir-582-5p	57369
mir-582-5p	8322
mir-582-5p	2535
mir-582-5p	7976
mir-582-5p	64328
mir-582-5p	10955
mir-582-5p	1452
mir-582-5p	29966
mir-582-5p	2130
mir-582-5p	80762
mir-582-5p	8085
mir-582-5p	55904
mir-582-5p	60436
mir-582-5p	148479
mir-582-5p	60558
mir-582-5p	401541
mir-582-5p	9702
mir-582-5p	7572
mir-582-5p	651746
mir-582-5p	100996928
mir-582-5p	10659
mir-582-5p	10465
mir-582-5p	60312
mir-582-5p	2494
mir-582-5p	4300
mir-582-5p	256435
mir-582-5p	29942
mir-582-5p	5814
mir-582-5p	23358
mir-582-5p	55031
mir-582-5p	25862
mir-582-5p	84640
mir-582-5p	3091
mir-582-5p	2737
mir-582-5p	5191
mir-582-5p	5830
mir-582-5p	64065
mir-582-5p	9814
mir-582-5p	29883
mir-582-5p	56937
mir-582-5p	84295
mir-582-5p	23469
mir-582-5p	360023
mir-582-5p	26137
mir-582-5p	65986
mir-582-5p	2776
mir-582-5p	57620
mir-582-5p	11141
mir-582-5p	5537
mir-582-5p	493869
mir-582-5p	26108
mir-582-5p	55284
mir-582-5p	7320
mir-582-5p	7328
mir-582-5p	5373
mir-582-5p	122786
mir-582-5p	7763
mir-582-5p	27063
mir-582-5p	2915
mir-582-5p	23294
mir-582-5p	351
mir-582-5p	324
mir-582-5p	253943
mir-582-5p	4209
mir-582-5p	57532
mir-582-5p	6711
mir-582-5p	9282
mir-582-5p	1491
mir-582-5p	1362
mir-582-5p	1810
mir-582-5p	11167
mir-582-5p	1756
mir-582-5p	133522
mir-582-5p	7184
mir-582-5p	2200
mir-582-5p	64149
mir-582-5p	55145
mir-582-5p	1955
mir-582-5p	6575
mir-582-5p	7057
mir-582-5p	7058
mir-582-5p	57554
mir-582-5p	58487
mir-582-5p	2254
mir-582-5p	80319
mir-582-5p	4745
mir-582-5p	9315
mir-582-5p	81566
mir-582-5p	8834
mir-582-5p	10808
mir-582-5p	57118
mir-582-5p	64324
mir-582-5p	8204
mir-582-5p	4211
mir-582-5p	8139
mir-582-5p	94104
mir-582-5p	23516
mir-582-5p	23173
mir-582-5p	84282
mir-582-5p	54941
mir-582-5p	6323
mir-582-5p	6330
mir-582-5p	6469
mir-582-5p	401612
mir-582-5p	8303
mir-582-5p	51631
mir-582-5p	26136
mir-582-5p	7272
mir-582-5p	22835
mir-582-5p	4856
mir-582-5p	1289
mir-582-5p	8805
mir-582-5p	54765
mir-582-5p	7586
mir-582-5p	4034
mir-582-5p	463
mir-582-5p	79776
mir-582-5p	9321
mir-582-5p	402415
mir-582-5p	9044
mir-582-5p	27087
mir-582-5p	5966
mir-582-5p	55105
mir-582-5p	148789
mir-582-5p	9517
mir-582-5p	51322
mir-582-5p	5781
mir-582-5p	157657
mir-582-5p	6566
mir-582-5p	23513
mir-582-5p	285386
mir-582-5p	29998
mir-582-5p	2800
mir-582-5p	2804
mir-582-5p	9926
mir-582-5p	64582
mir-582-5p	1350
mir-582-5p	9860
mir-582-5p	9254
mir-582-5p	284716
mir-582-5p	55233
mir-582-5p	11096
mir-582-5p	56963
mir-582-5p	161725
mir-582-5p	261729
mir-582-5p	51455
mir-582-5p	7355
mir-582-5p	5567
mir-582-5p	23433
mir-582-5p	5525
mir-582-5p	3482
mir-582-5p	401474
mir-582-5p	79901
mir-582-5p	10527
mir-582-5p	253430
mir-582-5p	51582
mir-582-5p	90627
mir-582-5p	118442
mir-582-5p	9289
mir-582-5p	64282
mir-582-5p	2857
mir-582-5p	140578
mir-582-5p	3418
mir-582-5p	23011
mir-582-5p	10146
mir-582-5p	1030
mir-582-5p	222194
mir-582-5p	1026
mir-582-5p	22856
mir-582-5p	54842
mir-582-5p	9749
mir-582-5p	29899
mir-582-5p	55187
mir-582-5p	10179
mir-582-5p	57148
mir-582-5p	138151
mir-582-5p	112939
mir-582-5p	6695
mir-582-5p	10152
mir-582-5p	11198
mir-582-5p	1404
mir-582-5p	57142
mir-582-5p	6253
mir-582-5p	144402
mir-582-5p	10238
mir-582-5p	80155
mir-582-5p	4851
mir-582-5p	83700
mir-582-5p	8540
mir-582-5p	57223
mir-582-5p	3717
mir-582-5p	113251
mir-582-5p	9369
mir-582-5p	64131
mir-582-5p	3899
mir-582-5p	26224
mir-582-5p	133686
mir-582-5p	84206
mir-582-5p	57643
mir-582-5p	54629
mir-582-5p	134353
mir-582-5p	9649
mir-582-5p	10236
mir-582-5p	3192
mir-582-5p	3190
mir-582-5p	657
mir-582-5p	65997
mir-582-5p	6095
mir-582-5p	9962
mir-582-5p	347731
mir-582-5p	80204
mir-582-5p	200933
mir-582-5p	254170
mir-582-5p	114907
mir-582-5p	222962
mir-582-5p	255231
mir-582-5p	22848
mir-582-5p	51773
mir-582-5p	401399
mir-582-5p	23446
mir-582-5p	1385
mir-582-5p	26040
mir-582-5p	1654
mir-582-5p	10580
mir-582-5p	10093
mir-582-5p	83259
mir-582-5p	9094
mir-582-5p	3841
mir-582-5p	23633
mir-582-5p	9731
mir-582-5p	3838
mir-582-5p	54108
mir-582-5p	8848
mir-582-5p	9819
mir-582-5p	22878
mir-582-5p	6416
mir-582-5p	57551
mir-582-5p	3178
mir-582-5p	220988
mir-582-5p	8613
mir-582-5p	9987
mir-582-5p	10613
mir-582-5p	140710
mir-582-5p	90161
mir-582-5p	7323
mir-582-5p	7336
mir-582-5p	91526
mir-582-5p	1977
mir-582-5p	7324
mir-582-5p	9669
mir-582-5p	283373
mir-582-5p	26292
mir-582-5p	128553
mir-582-5p	348980
mir-582-5p	91404
mir-582-5p	221092
mir-582-5p	26057
mir-582-5p	29123
mir-582-5p	401
mir-582-5p	221336
mir-582-5p	143686
mir-582-5p	114134
mir-582-5p	133383
mir-582-5p	340554
mir-582-5p	9877
mir-582-5p	9922
mir-582-5p	84612
mir-582-5p	7341
mir-582-5p	27302
mir-582-5p	79813
mir-582-5p	5693
mir-582-5p	51143
mir-582-5p	389072
mir-582-5p	54407
mir-582-5p	25943
mir-582-5p	4293
mir-582-5p	4214
mir-582-5p	23551
mir-582-5p	5922
mir-582-5p	5921
mir-582-5p	55700
mir-582-5p	253260
mir-582-5p	9839
mir-582-5p	23396
mir-582-5p	397
mir-582-5p	57619
mir-582-5p	7113
mir-582-5p	10724
mir-582-5p	22822
mir-582-5p	127829
mir-582-5p	6645
mir-582-5p	6197
mir-582-5p	388336
mir-582-5p	60559
mir-582-5p	9096
mir-582-5p	57057
mir-582-5p	168455
mir-582-5p	3196
mir-582-5p	11103
mir-582-5p	3845
mir-582-5p	374864
mir-582-5p	7150
mir-582-5p	150275
mir-582-5p	55809
mir-582-5p	56261
mir-582-5p	23043
mir-582-5p	9689
mir-582-5p	63976
mir-582-5p	59335
mir-582-5p	6833
mir-582-5p	9043
mir-582-5p	10162
mir-582-5p	11057
mir-582-5p	64478
mir-582-5p	56886
mir-582-5p	6925
mir-582-5p	146760
mir-582-5p	1982
mir-582-5p	200424
mir-582-5p	3238
mir-582-5p	3174
mir-582-5p	5939
mir-582-5p	27303
mir-582-5p	5937
mir-582-5p	4650
mir-582-5p	55636
mir-582-5p	80331
mir-582-5p	80179
mir-582-5p	4651
mir-582-5p	3156
mir-582-5p	3148
mir-582-5p	3149
mir-582-5p	3146
mir-582-5p	6272
mir-582-5p	518
mir-582-5p	619279
mir-582-5p	8549
mir-582-5p	55366
mir-582-5p	30001
mir-582-5p	55626
mir-582-5p	80790
mir-582-5p	256643
mir-582-5p	23040
mir-582-5p	23060
mir-582-5p	114991
mir-582-5p	121274
mir-582-5p	57205
mir-582-5p	57476
mir-582-5p	5793
mir-582-5p	55205
mir-582-5p	5795
mir-582-5p	5796
mir-582-5p	10076
mir-582-5p	482
mir-582-5p	5780
mir-582-5p	83548
mir-582-5p	51366
mir-582-5p	163882
mir-582-5p	55236
mir-582-5p	23036
mir-582-5p	90121
mir-582-5p	51585
mir-582-5p	9687
mir-582-5p	121256
mir-582-5p	56946
mir-582-5p	135398
mir-582-5p	54619
mir-582-5p	157769
mir-582-5p	7707
mir-582-5p	11335
mir-582-5p	975
mir-582-5p	146057
mir-582-5p	859
mir-582-5p	5335
mir-582-5p	10499
mir-582-5p	9425
mir-582-5p	8760
mir-582-5p	7534
mir-582-5p	2894
mir-582-5p	2895
mir-582-5p	729438
mir-582-5p	1000
mir-582-5p	91
mir-582-5p	93
mir-582-5p	55832
mir-582-5p	9580
mir-582-5p	399947
mir-582-5p	90806
mir-582-5p	6907
mir-582-5p	546
mir-582-5p	7436
mir-582-5p	11214
mir-582-5p	10533
mir-582-5p	1386
mir-582-5p	23678
mir-582-5p	56995
mir-582-5p	6421
mir-582-5p	29890
mir-582-5p	57700
mir-582-5p	6492
mir-582-5p	10198
mir-582-5p	22919
mir-582-5p	55257
mir-582-5p	6500
mir-582-5p	51429
mir-582-5p	145773
mir-582-5p	56896
mir-582-5p	9644
mir-582-5p	9126
mir-582-5p	23262
mir-582-5p	129684
mir-582-5p	2355
mir-582-5p	10000
mir-582-5p	2110
mir-582-5p	286
mir-582-5p	51360
mir-582-5p	55691
mir-582-5p	1432
mir-582-5p	2296
mir-582-5p	2290
mir-582-5p	2294
mir-582-5p	6341
mir-582-5p	286205
mir-582-5p	10335
mir-582-5p	83690
mir-582-5p	79642
mir-582-5p	79718
mir-582-5p	361
mir-582-5p	359
mir-582-5p	50810
mir-582-5p	10251
mir-582-5p	55122
mir-582-5p	9901
mir-582-5p	2683
mir-582-5p	85379
mir-582-5p	5150
mir-582-5p	5141
mir-582-5p	5144
mir-582-5p	4009
mir-582-5p	64919
mir-582-5p	6938
mir-582-5p	1687
mir-582-5p	6921
mir-582-5p	55450
mir-582-5p	10970
mir-582-5p	25841
mir-582-5p	514
mir-582-5p	57326
mir-582-5p	6662
mir-582-5p	6660
mir-582-5p	100533105
mir-582-5p	144165
mir-582-5p	10602
mir-582-5p	54845
mir-582-5p	57708
mir-582-5p	80219
mir-582-5p	6760
mir-582-5p	64777
mir-582-5p	64795
mir-582-5p	8417
mir-582-5p	81563
mir-582-5p	8082
mir-582-5p	54434
mir-582-5p	627
mir-582-5p	79685
mir-582-5p	2932
mir-582-5p	864
mir-582-5p	860
mir-582-5p	23114
mir-582-5p	10725
mir-582-5p	56660
mir-582-5p	3696
mir-582-5p	338917
mir-582-5p	8445
mir-582-5p	4638
mir-582-5p	4084
mir-582-5p	253827
mir-582-5p	63971
mir-582-5p	22924
mir-582-5p	29970
mir-582-5p	54813
mir-582-5p	7007
mir-582-5p	63877
mir-582-5p	9196
mir-582-5p	83440
mir-582-5p	84530
mir-582-5p	23271
mir-582-5p	9462
mir-582-5p	6426
mir-582-5p	79269
mir-582-5p	23041
mir-582-5p	4440
mir-582-5p	2956
mir-582-5p	64375
mir-582-5p	10320
mir-582-5p	6453
mir-582-5p	7003
mir-582-5p	92140
mir-582-5p	1995
mir-582-5p	26122
mir-582-5p	23543
mir-582-5p	51014
mir-582-5p	10772
mir-582-5p	23305
mir-582-5p	23522
mir-582-5p	2059
mir-582-5p	2308
mir-582-5p	93986
mir-582-5p	27086
mir-582-5p	94239
mir-582-5p	57471
mir-582-5p	4863
mir-582-5p	2959
mir-582-5p	79712
mir-582-5p	2115
mir-582-5p	3201
mir-582-5p	8647
mir-582-5p	51060
mir-582-5p	4690
mir-582-5p	7111
mir-582-5p	9135
mir-582-5p	9832
mir-582-5p	84930
mir-582-5p	2013
mir-582-5p	80223
mir-582-5p	84440
mir-582-5p	4781
mir-582-5p	4774
mir-582-5p	4139
mir-582-5p	2001
mir-582-5p	1997
mir-582-5p	148898
mir-582-5p	28999
mir-582-5p	11278
mir-582-5p	130074
mir-582-5p	23201
mir-582-5p	6093
mir-582-5p	55732
mir-582-5p	6092
mir-582-5p	139596
mir-582-5p	23266
mir-582-5p	8898
mir-582-5p	5500
mir-582-5p	113419
mir-582-5p	3786
mir-582-5p	3782
mir-582-5p	3752
mir-582-5p	6304
mir-582-5p	64067
mir-582-5p	3745
mir-582-5p	55296
mir-582-5p	402117
mir-582-5p	51141
mir-582-5p	139231
mir-582-5p	56888
mir-582-5p	678
mir-582-5p	400950
mir-582-5p	79074
mir-582-5p	80013
mir-582-5p	84328
mir-582-5p	1605
mir-582-5p	165215
mir-582-5p	1390
mir-582-5p	8766
mir-582-5p	7750
mir-582-5p	9024
mir-582-5p	91752
mir-582-5p	163404
mir-582-5p	64395
mir-582-5p	7862
mir-582-5p	23431
mir-582-5p	22941
mir-582-5p	116442
mir-582-5p	4040
mir-582-5p	1174
mir-582-5p	55529
mir-582-5p	80055
mir-582-5p	5223
mir-582-5p	57624
mir-582-5p	29035
mir-582-5p	388272
mir-582-5p	1749
mir-582-5p	9498
mir-582-5p	8671
mir-582-5p	753
mir-582-5p	64393
mir-582-5p	10178
mir-582-5p	6542
mir-582-5p	7410
mir-582-5p	6546
mir-582-5p	53343
mir-582-5p	54878
mir-582-5p	4286
mir-582-5p	90007
mir-582-5p	153090
mir-582-5p	55796
mir-582-5p	9761
mir-582-5p	5362
mir-582-5p	23635
mir-582-5p	92154
mir-582-5p	775
mir-582-5p	1902
mir-582-5p	167227
mir-582-5p	100287932
mir-582-5p	8562
mir-582-5p	6868
mir-582-5p	8932
mir-582-5p	23609
mir-582-5p	7975
mir-582-5p	80351
mir-582-5p	10296
mir-582-5p	9162
mir-582-5p	5452
mir-582-5p	4857
mir-582-5p	122060
mir-582-5p	10284
mir-146-5p	223082
mir-146-5p	84133
mir-146-5p	84678
mir-146-5p	83931
mir-146-5p	3613
mir-146-5p	4646
mir-146-5p	4661
mir-146-5p	92140
mir-146-5p	10114
mir-146-5p	55161
mir-146-5p	6992
mir-146-5p	79660
mir-146-5p	55284
mir-146-5p	27067
mir-146-5p	10163
mir-146-5p	10810
mir-146-5p	79871
mir-146-5p	1271
mir-146-5p	135295
mir-146-5p	57134
mir-146-5p	6570
mir-146-5p	114990
mir-146-5p	51340
mir-146-5p	79727
mir-146-5p	54503
mir-146-5p	4137
mir-146-5p	4325
mir-146-5p	5469
mir-146-5p	55800
mir-146-5p	6323
mir-146-5p	55709
mir-146-5p	28232
mir-146-5p	171568
mir-146-5p	5738
mir-146-5p	55342
mir-146-5p	8085
mir-146-5p	6209
mir-146-5p	9375
mir-146-5p	6091
mir-146-5p	1910
mir-146-5p	3752
mir-146-5p	266743
mir-146-5p	56888
mir-146-5p	4036
mir-146-5p	142891
mir-146-5p	862
mir-146-5p	1608
mir-146-5p	27173
mir-146-5p	144195
mir-146-5p	9960
mir-146-5p	4857
mir-146-5p	63035
mir-146-5p	3937
mir-146-5p	84458
mir-146-5p	10658
mir-146-5p	10659
mir-146-5p	11189
mir-146-5p	3955
mir-146-5p	146050
mir-146-5p	1040
mir-146-5p	728116
mir-146-5p	57684
mir-146-5p	143903
mir-146-5p	8395
mir-146-5p	55031
mir-146-5p	84101
mir-146-5p	135293
mir-146-5p	92359
mir-146-5p	55236
mir-146-5p	84342
mir-146-5p	130132
mir-146-5p	9258
mir-146-5p	8209
mir-146-5p	2668
mir-146-5p	23062
mir-146-5p	3482
mir-146-5p	27248
mir-146-5p	7189
mir-146-5p	2794
mir-146-5p	203245
mir-146-5p	8556
mir-146-5p	5230
mir-146-5p	8833
mir-146-5p	58528
mir-146-5p	65056
mir-146-5p	5162
mir-146-5p	9699
mir-146-5p	5088
mir-146-5p	79591
mir-146-5p	5187
mir-146-5p	389396
mir-146-5p	134353
mir-146-5p	9228
mir-146-5p	285527
mir-146-5p	2319
mir-146-5p	331
mir-146-5p	215
mir-146-5p	23306
mir-146-5p	133383
mir-146-5p	80821
mir-146-5p	137970
mir-146-5p	5685
mir-146-5p	3547
mir-146-5p	26298
mir-146-5p	144404
mir-146-5p	4050
mir-146-5p	100526740
mir-146-5p	9444
mir-146-5p	114786
mir-146-5p	9588
mir-146-5p	5201
mir-146-5p	344901
mir-146-5p	55759
mir-146-5p	8321
mir-146-5p	4771
mir-146-5p	10936
mir-146-5p	150465
mir-146-5p	6764
mir-146-5p	131578
mir-146-5p	221833
mir-146-5p	80014
mir-146-5p	23507
mir-146-5p	5966
mir-146-5p	6293
mir-146-5p	55602
mir-146-5p	80148
mir-146-5p	2327
mir-146-5p	221895
mir-146-5p	9527
mir-146-5p	112479
mir-146-5p	26190
mir-146-5p	80824
mir-146-5p	4753
mir-146-5p	64324
mir-146-5p	4893
mir-146-5p	26060
mir-146-5p	8650
mir-146-5p	4089
mir-146-5p	5563
mir-146-5p	57473
mir-146-5p	3184
mir-146-5p	9750
mir-146-5p	657
mir-146-5p	113828
mir-146-5p	23549
mir-146-5p	64864
mir-146-5p	26049
mir-146-5p	23219
mir-146-5p	5915
mir-146-5p	342527
mir-146-5p	84251
mir-146-5p	254228
mir-146-5p	1827
mir-146-5p	3654
mir-146-5p	6047
mir-146-5p	9798
mir-146-5p	6119
mir-146-5p	29035
mir-146-5p	730094
mir-146-5p	128637
mir-146-5p	11196
mir-146-5p	6272
mir-146-5p	2894
mir-146-5p	116254
mir-146-5p	6456
mir-146-5p	56920
mir-146-5p	6943
mir-146-5p	79047
mir-146-5p	10490
mir-146-5p	80230
mir-146-5p	92241
mir-146-5p	10251
mir-146-5p	2551
mir-146-5p	23272
mir-146-5p	2926
mir-146-5p	376940
mir-146-5p	125228
mir-146-5p	29775
mir-146-5p	347240
mir-146-5p	5291
mir-146-5p	23119
mir-146-5p	8467
mir-146-5p	54555
mir-146-5p	26115
mir-146-5p	23633
mir-146-5p	25852
mir-146-5p	157922
mir-146-5p	26508
mir-146-5p	51616
mir-146-5p	153768
mir-146-5p	29091
mir-146-5p	85406
mir-146-5p	79856
mir-146-5p	79982
mir-146-5p	4644
mir-146-5p	7707
mir-146-5p	83544
mir-146-5p	5429
mir-146-5p	91807
mir-146-5p	6041
mir-146-5p	7587
mir-146-5p	195828
mir-146-5p	5547
mir-146-5p	2869
mir-146-5p	5786
mir-146-5p	64710
mir-146-5p	1982
mir-146-5p	11284
mir-146-5p	219902
mir-146-5p	56648
mir-146-5p	51259
mir-146-5p	157869
mir-146-5p	4773
mir-146-5p	26024
mir-146-5p	4603
mir-146-5p	2066
mir-146-5p	389206
mir-146-5p	645369
mir-146-5p	23043
mir-146-5p	140545
mir-146-5p	7832
mir-146-5p	8573
mir-146-5p	6478
mir-146-5p	50937
mir-146-5p	915
mir-146-5p	941
mir-146-5p	284099
mir-146-5p	64149
mir-146-5p	54619
mir-146-5p	22834
mir-146-5p	55205
mir-146-5p	401152
mir-146-5p	8929
mir-146-5p	11022
mir-146-5p	4139
mir-146-5p	6857
mir-146-5p	22806
mir-146-5p	6781
mir-146-5p	5454
mir-146-5p	6801
mir-146-5p	23476
mir-146-5p	8609
mir-146-5p	84530
mir-146-5p	22824
mir-146-5p	8728
mir-146-5p	23637
mir-146-5p	40
mir-146-5p	10533
mir-146-5p	55568
mir-146-5p	57488
mir-146-5p	8553
mir-146-5p	8273
mir-146-5p	84632
mir-146-5p	55331
mir-146-5p	22865
mir-146-5p	2627
mir-146-5p	200035
mir-146-5p	57586
mir-146-5p	6688
mir-146-5p	54207
mir-146-5p	573
mir-146-5p	727910
mir-146-5p	402055
mir-146-5p	5150
mir-146-5p	6515
mir-146-5p	80704
mir-146-5p	6660
mir-146-5p	25853
mir-146-5p	55083
mir-146-5p	140735
mir-146-5p	98
mir-146-5p	53349
mir-146-5p	27
mir-146-5p	22848
mir-146-5p	1185
mir-146-5p	1238
mir-146-5p	57621
mir-146-5p	8030
mir-146-5p	118987
mir-129-5p	138151
mir-129-5p	27245
mir-129-5p	285605
mir-129-5p	92312
mir-129-5p	3068
mir-129-5p	4026
mir-129-5p	23450
mir-129-5p	9369
mir-129-5p	9378
mir-129-5p	9379
mir-129-5p	90410
mir-129-5p	55294
mir-129-5p	23367
mir-129-5p	2047
mir-129-5p	2046
mir-129-5p	64121
mir-129-5p	58528
mir-129-5p	151278
mir-129-5p	51317
mir-129-5p	345557
mir-129-5p	2690
mir-129-5p	23270
mir-129-5p	8139
mir-129-5p	54629
mir-129-5p	23362
mir-129-5p	7415
mir-129-5p	9252
mir-129-5p	6198
mir-129-5p	8243
mir-129-5p	113263
mir-129-5p	9317
mir-129-5p	5757
mir-129-5p	56731
mir-129-5p	85451
mir-129-5p	9760
mir-129-5p	221833
mir-129-5p	560
mir-129-5p	6671
mir-129-5p	57688
mir-129-5p	3190
mir-129-5p	10236
mir-129-5p	113828
mir-129-5p	80155
mir-129-5p	60560
mir-129-5p	1028
mir-129-5p	79875
mir-129-5p	5241
mir-129-5p	5493
mir-129-5p	5813
mir-129-5p	5196
mir-129-5p	54815
mir-129-5p	64859
mir-129-5p	4958
mir-129-5p	4205
mir-129-5p	80319
mir-129-5p	161725
mir-129-5p	56957
mir-129-5p	11216
mir-129-5p	51028
mir-129-5p	6835
mir-129-5p	9839
mir-129-5p	55095
mir-129-5p	403313
mir-129-5p	51588
mir-129-5p	400591
mir-129-5p	162239
mir-129-5p	2289
mir-129-5p	8974
mir-129-5p	4211
mir-129-5p	84517
mir-129-5p	25836
mir-129-5p	22849
mir-129-5p	7543
mir-129-5p	7544
mir-129-5p	2675
mir-129-5p	11221
mir-129-5p	9456
mir-129-5p	126917
mir-129-5p	121227
mir-129-5p	64778
mir-129-5p	1355
mir-129-5p	9949
mir-129-5p	23119
mir-129-5p	55959
mir-129-5p	261729
mir-129-5p	6613
mir-129-5p	23105
mir-129-5p	29967
mir-129-5p	64207
mir-129-5p	9441
mir-129-5p	9282
mir-129-5p	9848
mir-129-5p	55704
mir-129-5p	129684
mir-129-5p	55074
mir-129-5p	3321
mir-129-5p	55660
mir-129-5p	143686
mir-129-5p	5685
mir-129-5p	23205
mir-129-5p	133383
mir-129-5p	54665
mir-129-5p	23039
mir-129-5p	137970
mir-129-5p	219699
mir-129-5p	285175
mir-129-5p	9213
mir-129-5p	2904
mir-129-5p	659
mir-129-5p	6867
mir-129-5p	79101
mir-129-5p	6882
mir-129-5p	51573
mir-129-5p	2668
mir-129-5p	157680
mir-129-5p	9520
mir-129-5p	5921
mir-129-5p	2637
mir-129-5p	6645
mir-129-5p	64282
mir-129-5p	2861
mir-129-5p	114088
mir-129-5p	6397
mir-129-5p	1131
mir-129-5p	2530
mir-129-5p	10146
mir-129-5p	5013
mir-129-5p	286046
mir-129-5p	114786
mir-129-5p	55631
mir-129-5p	57689
mir-129-5p	26511
mir-129-5p	115548
mir-129-5p	2869
mir-129-5p	26040
mir-129-5p	51808
mir-129-5p	23133
mir-129-5p	55023
mir-129-5p	4904
mir-129-5p	80823
mir-129-5p	10082
mir-129-5p	5865
mir-129-5p	5867
mir-129-5p	23011
mir-129-5p	80231
mir-129-5p	256643
mir-129-5p	10890
mir-129-5p	5480
mir-129-5p	2915
mir-129-5p	2917
mir-129-5p	2914
mir-129-5p	23199
mir-129-5p	8880
mir-129-5p	7336
mir-129-5p	54926
mir-129-5p	9394
mir-129-5p	5076
mir-129-5p	5079
mir-129-5p	5080
mir-129-5p	124801
mir-129-5p	5639
mir-129-5p	79929
mir-129-5p	5087
mir-129-5p	5090
mir-129-5p	9228
mir-129-5p	57092
mir-129-5p	9699
mir-129-5p	59269
mir-129-5p	50810
mir-129-5p	7073
mir-129-5p	65056
mir-129-5p	285513
mir-129-5p	5063
mir-129-5p	171389
mir-129-5p	10492
mir-129-5p	57144
mir-129-5p	2734
mir-129-5p	2752
mir-129-5p	91298
mir-129-5p	55844
mir-129-5p	23025
mir-129-5p	10138
mir-129-5p	2776
mir-129-5p	6885
mir-129-5p	5162
mir-129-5p	57546
mir-129-5p	23001
mir-129-5p	23092
mir-129-5p	388228
mir-129-5p	54906
mir-129-5p	23272
mir-129-5p	23705
mir-129-5p	201562
mir-129-5p	5770
mir-129-5p	5775
mir-129-5p	7159
mir-129-5p	489
mir-129-5p	493
mir-129-5p	54840
mir-129-5p	5792
mir-129-5p	249
mir-129-5p	262
mir-129-5p	25924
mir-129-5p	23040
mir-129-5p	57194
mir-129-5p	288
mir-129-5p	445
mir-129-5p	10533
mir-129-5p	7529
mir-129-5p	10971
mir-129-5p	53358
mir-129-5p	8455
mir-129-5p	55735
mir-129-5p	23317
mir-129-5p	8648
mir-129-5p	5094
mir-129-5p	83439
mir-129-5p	5100
mir-129-5p	6666
mir-129-5p	6664
mir-129-5p	405
mir-129-5p	6907
mir-129-5p	3899
mir-129-5p	23036
mir-129-5p	23528
mir-129-5p	23322
mir-129-5p	221336
mir-129-5p	6262
mir-129-5p	192669
mir-129-5p	2066
mir-129-5p	6843
mir-129-5p	64397
mir-129-5p	9658
mir-129-5p	4978
mir-129-5p	58499
mir-129-5p	55450
mir-129-5p	57862
mir-129-5p	55893
mir-129-5p	122953
mir-129-5p	23221
mir-129-5p	80139
mir-129-5p	619279
mir-129-5p	51123
mir-129-5p	57507
mir-129-5p	23060
mir-129-5p	51719
mir-129-5p	114991
mir-129-5p	9726
mir-129-5p	3146
mir-129-5p	51010
mir-129-5p	6599
mir-129-5p	7474
mir-129-5p	5939
mir-129-5p	5937
mir-129-5p	27303
mir-129-5p	9532
mir-129-5p	7009
mir-129-5p	577
mir-129-5p	54971
mir-129-5p	222166
mir-129-5p	6815
mir-129-5p	114789
mir-129-5p	65117
mir-129-5p	375743
mir-129-5p	5314
mir-129-5p	3226
mir-129-5p	3229
mir-129-5p	9991
mir-129-5p	10194
mir-129-5p	8835
mir-129-5p	8672
mir-129-5p	81493
mir-129-5p	1977
mir-129-5p	3692
